time_from_event_s,filtered_strain
-0.19052744,3.621884668368e-23
-0.17050791,-1.927041091202e-22
-0.15048838,-8.442757329706e-24
-0.13046885,1.306765145211e-22
-0.11044931,-1.459542658092e-23
-0.09042978,7.628667829514e-23
-0.07041025,1.046619511450e-22
-0.05039072,7.663369326595e-23
-0.03037119,-1.779115258958e-23
-0.01035166,-4.128395937373e-23
0.00966787,2.461157139889e-22
0.0296874,-8.643567501900e-23
0.04970694,-1.025366391628e-22
0.06972647,-4.412067052975e-24
0.089746,1.316321625386e-22
0.10976553,2.904180255658e-24
0.12978506,6.838856650302e-23
0.14980459,1.220059969542e-22
0.16982412,-7.984837899942e-23
0.18984365,-1.937855974721e-22
0.20986319,-6.741740917195e-23
0.22988272,-1.619472619623e-22
0.24990225,1.277227950537e-22
0.26992178,7.831615569595e-23
0.28994131,9.065862007498e-23
0.30996084,1.305753606265e-22
0.32998037,1.306636072393e-23
0.3499999,2.502354144864e-22
0.37001944,-2.126181686741e-22
0.39003897,7.692179966603e-23
0.4100585,-1.482969110922e-22
0.43007803,2.566870538886e-23
0.45009756,1.150968651276e-22
0.47011709,7.258248567148e-23
0.49013662,-3.073522655166e-23
0.51015615,5.537920197102e-23
0.53017569,1.061475288018e-22
0.55019522,1.767930372314e-22
0.57021475,1.540233797808e-22
0.59023428,-1.877841595578e-22
0.61025381,7.841638087995e-23
0.63027334,-1.386786652893e-22
0.65029287,-3.160930821991e-22
0.6703124,-3.156531305871e-23
0.69033194,6.791833324065e-23
0.71035147,-1.359573348445e-22
0.730371,1.406159877248e-22
0.75039053,1.374109222670e-22
0.77041006,1.012231894175e-22
0.79042959,1.246383685228e-22
0.81020498,-1.558177831724e-22
0.83022451,7.252769262346e-23
0.85024405,-1.037329466774e-22
0.87026358,-2.658089132000e-22
0.89028311,-2.629201116053e-22
0.91030264,4.943281087571e-23
0.93032217,-2.512304933576e-22
0.9503417,-7.639358509512e-23
0.97036123,3.562153870651e-23
0.99038076,1.318445876184e-22
1.0104003,-2.885707101764e-22
1.03041983,9.952163578698e-23
1.05043936,8.092543016544e-23
1.07045889,-2.022442039733e-22
1.09047842,1.571827125072e-22
1.11049795,1.499052088559e-22
1.13051748,1.591487895403e-22
1.15053701,9.200070843093e-23
1.17055655,-5.978669502241e-23
1.19057608,6.912784036098e-23
1.21059561,8.389363534161e-23
1.23061514,8.180080124909e-23
1.25063467,1.283885201069e-22
1.2706542,-3.730190214412e-23
1.29067373,6.783714401921e-23
1.31069326,7.439833610285e-23
1.3307128,-2.174761584965e-22
1.35073233,2.197345307403e-23
1.37075186,2.163782425275e-23
1.39077139,8.779116311030e-23
1.41079092,-7.999392629861e-23
1.43081045,-1.157661746672e-22
1.45082998,-1.382173621960e-23
1.47084951,-5.280273828236e-23
1.49086905,-3.432514781087e-23
1.51088858,-1.035668293544e-22
1.53090811,-1.427460491737e-22
1.55092764,-2.614821037312e-23
1.57094717,-9.706026109832e-23
1.5909667,1.703662932021e-22
1.61098623,-1.174934840566e-22
1.63100576,-1.113388458526e-22
1.6510253,3.037350346967e-23
1.67104483,-1.617601575749e-22
1.69106436,-1.850549832062e-23
1.71108389,3.152434542166e-23
1.73110342,1.186356592665e-22
1.75112295,-5.700612718016e-23
1.77114248,3.368765938041e-23
1.79116201,5.992788168548e-23
1.81118155,1.303236522312e-22
1.83120108,1.797270709789e-23
1.85122061,1.250026836667e-22
1.87124014,1.618727614257e-22
1.89125967,-9.013678310884e-25
1.9112792,9.627453464078e-23
1.93129873,3.447835541762e-23
1.95131826,1.067004466121e-23
1.9713378,-2.678173863434e-23
1.99135733,1.183256572916e-22
2.01137686,-1.013017062348e-23
2.03139639,2.793051580196e-23
2.05141592,9.024128789401e-24
2.07143545,-2.679260170891e-23
2.09145498,-1.443790183546e-23
2.11147451,-7.525777085331e-23
2.13149405,1.947458305215e-22
2.15151358,-1.653784355583e-22
2.17153311,-1.757209360563e-23
2.19155264,1.271275676451e-22
2.21157217,-1.746313359341e-22
2.2315917,-1.066502281138e-22
2.25161123,6.414085608792e-23
2.27163076,-6.697678862726e-23
2.2916503,-4.175702305963e-23
2.31166983,-2.852125515886e-23
2.33168936,1.183181744308e-22
2.35170889,-9.235108064759e-24
2.37172842,-3.813446134639e-23
2.39174795,6.606532837526e-24
2.41152334,3.147206497125e-23
2.43154287,2.397075469635e-23
2.4515624,3.705841544183e-23
2.47158194,1.191783251894e-23
2.49160147,-3.190646544860e-23
2.511621,9.576174527905e-23
2.53164053,3.398111970148e-22
2.55166006,-2.442818895193e-23
2.57167959,7.540782186015e-23
2.59169912,9.561385091520e-24
2.61171865,1.842347545177e-23
2.63173819,2.099840078588e-22
2.65175772,1.343883775675e-22
2.67177725,-8.205070728055e-23
2.69179678,1.742253744861e-23
2.71181631,-6.087881766204e-23
2.73183584,-1.515249885670e-22
2.75185537,3.152669570909e-23
2.7718749,1.214655959493e-22
2.79189444,-9.020436053733e-23
2.81191397,-5.080384866623e-23
2.8319335,2.369312306479e-23
2.85195303,7.479107539528e-23
2.87197256,1.878306641548e-22
2.89199209,-1.079921617788e-23
2.91201162,1.157151749586e-22
2.93203115,2.067498236836e-22
2.95205069,-1.726125286588e-22
2.97207022,1.273221169268e-22
2.99208975,-1.967637446075e-23
3.01210928,-8.521935932926e-24
3.03212881,-2.826221975168e-23
3.05214834,-1.258252115303e-23
3.07216787,-2.615418763494e-22
3.0921874,-4.430621881561e-23
3.11220694,-4.850484014160e-23
3.13222647,1.641359840510e-22
3.152246,-1.371544590737e-23
3.17226553,3.014539896193e-23
3.19228506,-1.586043574948e-22
3.21230459,1.620898940188e-22
3.23232412,-1.490345139663e-22
3.25234365,1.472863920035e-22
3.27236319,-4.669488519625e-23
3.29238272,-1.110065292246e-22
3.31240225,-3.293719876420e-23
3.33242178,1.600614526472e-22
3.35244131,1.901994047974e-22
3.37246084,9.945614040235e-23
3.39248037,1.430831489077e-22
3.4124999,-1.757924921003e-22
3.43251944,-2.100733218760e-22
3.45253897,-6.655652185590e-23
3.4725585,-5.491514950022e-23
3.49257803,-1.734290911573e-22
3.51259756,-5.737532155800e-23
3.53261709,3.763231398035e-23
3.55263662,1.118731437622e-23
3.57265615,9.117808977056e-23
3.59267569,4.181374781009e-23
3.61269522,-1.014595171271e-22
3.63271475,-7.116088531283e-23
3.65273428,1.657274735734e-23
3.67275381,-2.062401201227e-22
3.69277334,1.408696327132e-22
3.71279287,4.458525366788e-26
3.7328124,-3.820265731382e-24
3.75283194,-1.846771694147e-22
3.77285147,2.483898027727e-22
3.792871,-1.297360206588e-22
3.81289053,6.821031342447e-23
3.83291006,1.860607661579e-22
3.85292959,1.195433492962e-22
3.87294912,-1.995215087805e-22
3.89296865,-5.060008331925e-23
3.91298819,1.209114030655e-22
3.93300772,-3.128713982429e-23
3.95302725,-1.539217722815e-23
3.97304678,-1.010894740684e-22
3.99306631,-5.335642069055e-23
4.0128417,1.247895035779e-22
4.03286123,6.194269080463e-23
4.05288076,-1.886709301280e-22
4.0729003,3.741433581626e-23
4.09291983,-1.469324067900e-22
4.11293936,1.154320856281e-22
4.13295889,-6.124347623999e-23
4.15297842,7.300059969577e-23
4.17299795,5.262647579966e-23
4.19301748,1.295686004987e-22
4.21303701,9.269641409901e-23
4.23305655,7.439885482993e-23
4.25307608,1.749447507851e-22
4.27309561,1.512706375792e-22
4.29311514,-5.324532666212e-23
4.31313467,-7.964103623368e-23
4.3331542,-5.608624695162e-23
4.35317373,-1.743750374223e-23
4.37319326,7.239104845922e-23
4.3932128,8.230652102680e-23
4.41323233,-8.098648960499e-24
4.43325186,5.620248575982e-23
4.45327139,1.481884751755e-23
4.47329092,2.638324670025e-22
4.49331045,-6.096394977110e-23
4.51332998,7.212938589745e-23
4.53334951,-2.005305097158e-23
4.55336905,4.527275493019e-23
4.57338858,-3.290937387783e-23
4.59340811,1.984859999147e-23
4.61342764,-3.157197888275e-23
4.63344717,-2.236191302454e-23
4.6534667,1.277022388415e-22
4.67348623,3.696327569908e-23
4.69350576,-3.931525341528e-23
4.7135253,2.402080559777e-22
4.73354483,6.045319695936e-23
4.75356436,1.342433007747e-22
4.77358389,-2.950694571549e-22
4.79360342,-1.614063260573e-22
4.81362295,1.352803620265e-22
4.83364248,-1.090667913434e-23
4.85366201,-4.429151142425e-23
4.87368155,-9.377571138753e-23
4.89370108,-1.892008165088e-22
4.91372061,-1.405219190361e-23
4.93374014,1.592558244994e-22
4.95375967,1.882045720329e-22
4.9737792,9.470896755671e-23
4.99379873,1.787825943683e-22
5.01381826,2.031559343383e-22
5.0338378,1.698499486889e-22
5.05385733,6.479355532988e-23
5.07387686,-1.161699868373e-22
5.09389639,-2.009046385981e-22
5.11391592,7.622026002971e-23
5.13393545,4.483304673640e-23
5.15395498,-9.158446467051e-23
5.17397451,-2.317702036484e-22
5.19399405,2.548506295086e-23
5.21401358,-8.494549639216e-23
5.23403311,-2.785804646896e-22
5.25405264,-1.015412576745e-22
5.27407217,1.552020473834e-23
5.2940917,4.644253079656e-23
5.31411123,1.183266854354e-22
5.33413076,-2.998044050783e-23
5.3541503,5.443624677202e-23
5.37416983,1.004964678574e-22
5.39418936,-2.577313008535e-23
5.41420889,-1.558010880690e-22
5.43422842,-1.561472674274e-22
5.45424795,4.212467468845e-23
5.47426748,1.725380022770e-23
5.49428701,1.388171779175e-22
5.51430655,9.296660710101e-23
5.53432608,8.583525349458e-23
5.55434561,-2.034759269213e-22
5.57436514,1.374842779703e-22
5.59438467,-6.687679540222e-23
5.61416006,-2.446013971834e-23
5.63417959,1.017922124602e-22
5.65419912,-1.741257000268e-24
5.67421865,-1.512494361305e-24
5.69423819,5.565199289060e-23
5.71425772,5.624820260016e-24
5.73427725,1.414384263551e-22
5.75429678,1.157943499363e-22
5.77431631,7.048474909597e-23
5.79433584,2.749855947270e-23
5.81435537,1.083833040159e-23
5.8343749,-9.459947746440e-23
5.85439444,1.380499107844e-22
5.87441397,1.459940855864e-22
5.8944335,4.193591149802e-23
5.91445303,4.239276436638e-23
5.93447256,-6.092650359114e-23
5.95449209,2.091272999225e-22
5.97451162,2.129623604844e-22
5.99453115,1.826085955339e-22
6.01455069,1.142330316873e-22
6.03457022,-1.301744723729e-22
6.05458975,-1.822152386551e-24
6.07460928,3.073011495538e-23
6.09462881,-1.590846046654e-22
6.11464834,2.109397739045e-23
6.13466787,1.000514452844e-22
6.1546874,-1.878583554413e-23
6.17470694,7.183820778741e-23
6.19472647,1.320471029627e-22
6.214746,1.872512961866e-22
6.23476553,2.305172871980e-22
6.25478506,-8.246917465052e-23
6.27480459,-1.368463278498e-23
6.29482412,1.174266320003e-22
6.31484365,1.927356953596e-22
6.33486319,9.334349473059e-23
6.35488272,9.762804328523e-23
6.37490225,-3.692532275985e-23
6.39492178,-6.541029090739e-23
6.41494131,-1.715308663662e-23
6.43496084,-1.090919645905e-23
6.45498037,2.251721153487e-23
6.4749999,-9.057135616943e-23
6.49501944,1.392348387592e-22
6.51503897,-2.755698107945e-22
6.5350585,-9.528670232644e-24
6.55507803,6.573238884400e-23
6.57509756,-2.994817898332e-23
6.59511709,1.668309300168e-22
6.61513662,-3.965445853670e-23
6.63515615,-2.391140600963e-22
6.65517569,1.007003461950e-22
6.67519522,-1.846259340694e-22
6.69521475,-1.868521351391e-22
6.71523428,-2.339946476756e-22
6.73525381,-4.783794935810e-23
6.75527334,-1.374361830224e-22
6.77529287,-8.084782385666e-24
6.7953124,6.455487545656e-23
6.81533194,1.999079750299e-22
6.83535147,-7.766463868681e-23
6.855371,-1.191002146375e-23
6.87539053,5.326227297626e-23
6.89541006,1.276399160997e-22
6.91542959,9.747673543401e-23
6.93544912,8.039363966484e-23
6.95546865,4.873825075632e-23
6.97548819,1.215634106802e-22
6.99550772,6.627894321697e-24
7.01552725,5.120027230803e-23
7.03554678,-2.906423637485e-22
7.05556631,-1.971669105050e-22
7.07558584,1.997531432824e-22
7.09560537,1.656906543759e-22
7.1156249,-6.916884787984e-23
7.13564444,4.414739864014e-23
7.15566397,-1.259857348550e-22
7.1756835,3.876100954344e-23
7.19570303,6.459290707070e-23
7.21547842,-8.814822478039e-23
7.23549795,1.727741921134e-22
7.25551748,3.064177584513e-23
7.27553701,-5.110838229820e-23
7.29555655,1.059097605050e-22
7.31557608,-9.253866606866e-24
7.33559561,1.842432980115e-22
7.35561514,4.888368209753e-23
7.37563467,1.105023016228e-22
7.3956542,3.804591486829e-23
7.41567373,2.209307958648e-22
7.43569326,5.718304826183e-23
7.4557128,-1.245588910218e-22
7.47573233,1.625772273804e-22
7.49575186,-8.661789617417e-23
7.51577139,-1.309144686089e-22
7.53579092,1.863636148791e-22
7.55581045,5.489166430192e-23
7.57582998,1.777153409250e-22
7.59584951,1.041124369578e-22
7.61586905,-9.423189190571e-23
7.63588858,6.425655185109e-23
7.65590811,-1.969493807431e-22
7.67592764,2.898663213987e-22
7.69594717,-4.845096354763e-23
7.7159667,3.607037605102e-23
7.73598623,-1.013881506349e-22
7.75600576,9.504566423748e-23
7.7760253,-7.974436246485e-23
7.79604483,2.340148363426e-22
7.81606436,7.150824479679e-24
7.83608389,-2.692642982351e-22
7.85610342,-1.830416496179e-22
7.87612295,6.175218120066e-23
7.89614248,-8.400083114997e-23
7.91616201,1.239117166856e-23
7.93618155,7.062784251575e-23
7.95620108,-2.387920137701e-22
7.97622061,1.144414734303e-22
7.99624014,6.416812815774e-23
8.01625967,2.925265437659e-23
8.0362792,9.190044889114e-23
8.05629873,-4.448774735968e-23
8.07631826,-2.134662294574e-22
8.0963378,6.302259694612e-23
8.11635733,5.451017537901e-23
8.13637686,-2.358952560283e-23
8.15639639,4.347096115583e-23
8.17641592,-3.354886321860e-23
8.19643545,6.285842197432e-23
8.21645498,-2.269283670766e-23
8.23647451,-2.213926242132e-23
8.25649405,-1.961546357472e-23
8.27651358,1.104969116001e-22
8.29653311,1.579934595261e-22
8.31655264,8.247089724312e-23
8.33657217,1.551033610703e-22
8.3565917,8.354308783325e-23
8.37661123,-4.571574905862e-23
8.39663076,-2.117998010600e-23
8.4166503,7.449360561158e-24
8.43666983,1.727618552651e-23
8.45668936,7.972888172115e-23
8.47670889,-4.694374825292e-23
8.49672842,7.855111132205e-23
8.51674795,1.132366351379e-22
8.53676748,-2.567944795375e-24
8.55678701,5.194225061889e-23
8.57680655,9.585231235005e-23
8.59682608,5.503684681169e-23
8.61684561,1.168746031849e-22
8.63686514,-7.688525339194e-23
8.65688467,-4.004010170557e-23
8.6769042,4.177277574684e-24
8.69692373,-1.660372244255e-22
8.71694326,2.358538271105e-23
8.7369628,-1.183217975789e-22
8.75698233,5.884208317487e-23
8.77700186,1.309781279666e-22
8.79702139,1.349802339942e-22
8.81679678,4.403679042100e-23
8.83681631,2.297924464261e-22
8.85683584,3.137669832446e-22
8.87685537,1.383847781371e-22
8.8968749,1.418630008676e-22
8.91689444,1.123310053116e-23
8.93691397,5.770728013794e-24
8.9569335,6.376029869674e-23
8.97695303,8.873790681297e-23
8.99697256,2.883913681207e-23
9.01699209,-1.381359844702e-22
9.03701162,1.132637719282e-22
9.05703115,-1.768707533802e-22
9.07705069,-2.172778781482e-22
9.09707022,-2.190323621951e-22
9.11708975,6.368949747860e-23
9.13710928,-2.662107321104e-22
9.15712881,-1.823538483154e-22
9.17714834,2.288514001691e-22
9.19716787,4.150987462984e-23
9.2171874,-6.592279158213e-23
9.23720694,4.464713152775e-23
9.25722647,-2.061456073053e-22
9.277246,5.094887822906e-23
9.29726553,1.001970677033e-22
9.31728506,-3.030610815566e-24
9.33730459,-1.699707375639e-22
9.35732412,-3.547551507930e-23
9.37734365,-1.580812838386e-23
9.39736319,1.148117536671e-22
9.41738272,-9.706477835665e-24
9.43740225,-1.811778734164e-22
9.45742178,-5.133047148035e-23
9.47744131,2.645551807964e-23
9.49746084,-4.149149878933e-23
9.51748037,-1.806208604230e-22
9.5374999,5.596228384093e-23
9.55751944,3.791090822665e-23
9.57753897,2.145728728167e-22
9.5975585,1.628709853229e-22
9.61757803,6.793030694481e-23
9.63759756,-4.148728347934e-23
9.65761709,-1.029519667553e-22
9.67763662,-1.574883672878e-23
9.69765615,1.307480410088e-22
9.71767569,6.683093290514e-23
9.73769522,-9.140770540648e-23
9.75771475,-8.377401461968e-23
9.77773428,8.373818321192e-23
9.79775381,9.653077625813e-23
9.81777334,1.754755303617e-23
9.83779287,-1.345715825095e-22
9.8578124,-1.648307237578e-22
9.87783194,6.478712771229e-23
9.89785147,-1.905061367912e-23
9.917871,1.673647992604e-22
9.93789053,-5.561338622236e-24
9.95791006,-1.898495933710e-22
9.97792959,9.875967039254e-23
9.99794912,3.289842739787e-23
10.01796865,-8.118143196814e-23
10.03798819,1.364770432078e-22
10.05800772,-3.926353126500e-24
10.07802725,1.948999127336e-23
10.09804678,1.974992211669e-22
10.11806631,-7.262263741863e-23
10.13808584,3.668509728133e-22
10.15810537,1.261912258591e-22
10.1781249,-8.205588644491e-25
10.19814444,1.243446013246e-24
10.21816397,-5.859716870921e-23
10.2381835,-2.651428198581e-23
10.25820303,8.611352920767e-24
10.27822256,1.068352492000e-22
10.29824209,1.560041649324e-22
10.31826162,1.544656997943e-22
10.33828115,6.366639163502e-23
10.35830069,1.860780076030e-22
10.37832022,1.179383291540e-22
10.39833975,1.008542010699e-22
10.41811514,1.261705554183e-22
10.43813467,1.372248000158e-22
10.4581542,-1.167782179803e-22
10.47817373,-3.314196743117e-23
10.49819326,-2.023057252990e-22
10.5182128,-1.350772117883e-22
10.53823233,9.179102024455e-23
10.55825186,7.709694389417e-23
10.57827139,-1.789076005591e-22
10.59829092,-1.491750056877e-22
10.61831045,8.744021351386e-23
10.63832998,-4.444558581143e-23
10.65834951,-5.827938126911e-24
10.67836905,1.347668859132e-22
10.69838858,-1.821853353814e-22
10.71840811,-3.316742650231e-24
10.73842764,-1.495593117636e-23
10.75844717,-6.574669506469e-23
10.7784667,-2.869976368985e-23
10.79848623,4.821728245189e-23
10.81850576,2.938385745623e-23
10.8385253,-6.094942917630e-23
10.85854483,-1.367195812379e-22
10.87856436,-5.916119948055e-23
10.89858389,1.174003213319e-22
10.91860342,-1.432427696407e-22
10.93862295,8.346269673517e-23
10.95864248,8.793866533287e-23
10.97866201,8.446402775995e-24
10.99868155,-1.261014392362e-22
11.01870108,-1.190117202075e-22
11.03872061,-4.539866076874e-23
11.05874014,-1.631102077066e-22
11.07875967,-6.745951964452e-23
11.0987792,-1.672612353241e-22
11.11879873,-1.712280841396e-22
11.13881826,-4.566098894287e-23
11.1588378,-1.685540866186e-22
11.17885733,3.978902640198e-23
11.19887686,-7.313256942661e-23
11.21889639,-3.307042534502e-23
11.23891592,3.699721161286e-23
11.25893545,-1.777729061567e-22
11.27895498,-2.791372203605e-22
11.29897451,1.084643472900e-22
11.31899405,-2.155316421837e-22
11.33901358,-1.351983013894e-22
11.35903311,2.552775044781e-23
11.37905264,-2.697427247898e-23
11.39907217,2.870076742736e-22
11.4190917,-1.212518956073e-22
11.43911123,1.067695041149e-22
11.45913076,5.007981754098e-23
11.4791503,1.069626057569e-22
11.49916983,-8.833916078226e-23
11.51918936,-1.492336767391e-22
11.53920889,-3.931586522854e-23
11.55922842,-1.099394224932e-22
11.57924795,-1.124732455665e-22
11.59926748,-3.949690913169e-23
11.61928701,-8.211033108568e-23
11.63930655,-1.221274731437e-22
11.65932608,1.361353606293e-22
11.67934561,-1.494475151491e-22
11.69936514,-1.434354552409e-22
11.71938467,4.522429459961e-23
11.7394042,3.147016719416e-23
11.75942373,9.364149070345e-24
11.77944326,2.664609979105e-22
11.7994628,-6.150868457406e-23
11.81948233,-2.787341028154e-23
11.83950186,8.673488483665e-23
11.85952139,-2.375610866226e-22
11.87954092,-1.449786725398e-22
11.89956045,1.057109015823e-22
11.91957998,-1.119806250057e-22
11.93959951,-1.638203052268e-22
11.95961905,-3.383233814203e-23
11.97963858,-9.956060202881e-23
11.99965811,-6.554089861437e-23
